year,start_station_id,end_station_id,n_trips,duration
2015,27,38,2,4936
2015,27,80,3,130109
2015,28,9,1,6067
2015,28,27,989,326202
2015,28,28,175,1675144
2015,28,29,39,66000
2015,28,30,564,195687
2015,28,31,67,61932
2015,28,32,636,302667
2015,28,33,141,134569
2015,28,34,2,555336
2015,28,35,2,15612
2015,28,36,2,3688
2015,28,38,8,15895
2015,29,3,1,11083
2015,29,21,1,9493
2015,29,25,2,5960
2015,29,27,10,10279
2015,29,28,38,76598
2015,29,29,41,505705
2015,29,30,1,1185
2015,29,31,489,165850
2015,29,32,3,3337
2015,29,33,63,26903
2015,29,34,5,100202
2015,29,35,7,73972
2015,29,36,11,36919
2015,29,37,1,2114
2015,29,38,14,24543
2015,29,76,2,31723
2015,30,14,1,27409
2015,30,27,40,31580
2015,30,28,490,233365
2015,30,29,1,1244
2015,30,30,64,289293
2015,30,31,1,859
2015,30,32,9,61474
2015,30,33,5,6686
2015,31,27,32,30372
2015,31,28,76,78548
2015,31,29,491,352104
2015,31,30,2,3868
2015,31,31,30,200766
2015,31,32,16,1887477
2015,31,33,26,15483
2015,31,34,4,7854
2015,31,35,54,85971
2015,31,36,7,9689
2015,31,37,1,1631
2015,31,38,4,6361
2015,32,27,26,186975
2015,32,28,684,353520
2015,32,29,1,718
2015,32,30,6,169056
2015,32,31,33,51681
2015,32,32,66,454339
2015,32,33,7,5861
2015,32,36,1,1645
2015,32,37,1,7530
2015,32,38,1,2294
2015,32,63,2,358425
2015,33,27,45,216258
2015,33,28,161,114459
2015,33,29,85,40746
2015,33,30,4,5114
2015,33,31,20,9648
2015,33,32,10,25447
2015,33,33,34,259464
2015,33,36,7,9702
2015,33,38,7,10398
2015,34,21,1,3120
2015,34,22,1,2252
2015,34,25,15,22728
2015,34,28,8,95945
2015,34,29,5,9851
2015,34,31,4,8186
2015,34,33,2,10760
2015,34,34,127,847740
2015,34,35,39,135338
2015,34,36,138,1127866
2015,34,37,276,243301
2015,34,38,199,163274
2015,35,22,1,1806
2015,35,24,1,1941
2015,35,28,4,65273
2015,35,29,6,28524
2015,35,31,38,665780
2015,35,32,1,4150
2015,35,34,20,59781
2015,35,35,220,2798093
2015,35,36,48,76566
2015,35,37,37,44372
2015,35,38,12,15707
2015,35,70,3,58045
2015,36,25,6,14630
2015,36,28,5,16117
2015,36,29,18,22726
2015,36,31,10,97318
2015,36,33,2,3352
2015,36,34,59,198431
2015,36,35,67,108946
2015,36,36,68,777699
2015,36,37,29,34250
2015,36,38,24,4587
2015,37,21,2,5063
2015,37,25,1,2106
2015,37,29,1,2430
2015,37,30,1,11334
2015,37,31,1,2946
2015,37,34,260,381022
2015,37,35,47,214514
2015,37,36,24,137974
2015,37,37,49,317171
2015,37,38,17,21951
2015,38,27,1,2818
2015,38,28,7,11936
2015,38,29,10,12170
2015,38,31,9,18064
2015,38,32,1,2768
2015,38,33,7,10375
2015,38,34,127,120679
2015,38,35,31,39627
2015,38,36,31,19081
2015,38,37,9,13008
2015,38,38,29,1092207
2015,38,70,1,15940
2015,39,31,1,6162
2015,39,39,188,1565764
2015,39,41,43,32764
2015,39,42,16,16216
2015,39,45,54,41715
2015,39,46,160,94997
2015,39,47,90,46119
2015,39,48,57,155978
2015,39,49,27,19915
2015,39,50,158,214214
2015,39,51,20,43593
2015,39,54,34,223894
2015,39,55,68,40008
2015,39,56,161,79449
2015,39,57,142,129749
2015,39,58,136,242883
2015,39,59,113,73001
2015,39,60,156,597829
2015,39,61,71,197264
2015,39,62,47,28719
2015,39,63,72,56417
2015,39,64,47,43040
2015,39,65,365,329237
2015,39,66,312,456221
2015,39,67,734,584014
2015,39,68,42,23355
2015,39,69,1543,697451
2015,39,70,424,619246
2015,39,71,69,161861
2015,39,72,222,293905
2015,39,73,64,114857
2015,39,74,167,572032
2015,39,75,102,122652
2015,39,76,114,304354
2015,39,77,302,160366
2015,39,82,50,58494
2015,41,39,149,112364
2015,41,41,115,516479
2015,41,42,24,9110
2015,41,45,30,17183
2015,41,46,19,8879
2015,41,47,47,22266
2015,41,48,47,26399
2015,41,49,53,24255
2015,41,50,130,77216
2015,41,51,21,7404
2015,41,54,63,44401
2015,41,55,231,76132
2015,41,56,60,31131
2015,41,57,47,33181
2015,41,58,11,13510
2015,41,59,32,27518
2015,41,60,314,335987
2015,41,61,207,162978
2015,41,62,45,22223
2015,41,63,59,22365
2015,41,64,53,32713
2015,41,65,52,59062
2015,41,66,34,34012
2015,41,67,32,45150
2015,41,68,41,36061
2015,41,69,165,155291
2015,41,70,743,698815
2015,41,71,64,59211
2015,41,72,34,87948
2015,41,73,93,102182
2015,41,74,56,53909
2015,41,75,84,22840
2015,41,76,92,54808
2015,41,77,113,70356
2015,41,82,227,64679
2015,42,39,26,17527
2015,42,41,23,26421
2015,42,42,145,469203
2015,42,45,185,49005
2015,42,46,30,23636
2015,42,47,75,38510
2015,42,48,72,62719
2015,42,49,75,55075
2015,42,50,87,75376
2015,42,51,45,19460
2015,42,54,51,31289
2015,42,55,202,68138
2015,42,56,167,37437
2015,42,57,29,29580
2015,42,58,4,3596
2015,42,59,5,7640
2015,42,60,364,256392
2015,42,61,258,200248
2015,42,62,8,6927
2015,42,63,20,10410
2015,42,64,19,10510
2015,42,65,14,15458
2015,42,66,15,32838
2015,42,67,22,25232
2015,42,68,10,9294
2015,42,69,227,198813
2015,42,70,771,680562
2015,42,71,95,93325
2015,42,72,71,62078
2015,42,73,42,80206
2015,42,74,79,34589
2015,42,75,71,91085
2015,42,76,54,38016
2015,42,77,147,86532
2015,42,82,131,29997
2015,45,39,85,46514
2015,45,41,54,25963
2015,45,42,224,126615
2015,45,45,75,290057
2015,45,46,8,2987
2015,45,47,97,33271
2015,45,48,18,18747
2015,45,49,82,42034
2015,45,50,159,134818
2015,45,51,52,41888
2015,45,54,159,104619
2015,45,55,394,146201
2015,45,56,63,20106
2015,45,57,71,46106
2015,45,58,96,85902
2015,45,59,10,11329
2015,45,60,99,169395
2015,45,61,102,86973
2015,45,62,40,19310
2015,45,63,66,27144
2015,45,64,111,67898
2015,45,65,64,130828
2015,45,66,41,43392
2015,45,67,45,39657
2015,45,68,230,95000
2015,45,69,138,114939
2015,45,70,397,330279
2015,45,71,100,98330
2015,45,72,51,35685
2015,45,73,38,213421
2015,45,74,59,24722
2015,45,75,156,83021
2015,45,76,163,162324
2015,45,77,325,99895
2015,45,82,188,95872
2015,46,39,147,116203
2015,46,41,34,12166
2015,46,42,23,29286
2015,46,45,14,78343
2015,46,46,93,415742
2015,46,47,74,56816
2015,46,48,48,47856
2015,46,49,13,8589
2015,46,50,63,84330
2015,46,51,48,28180
2015,46,54,22,20469
2015,46,55,71,45837
2015,46,56,43,19220
2015,46,57,30,30729
2015,46,58,20,54288
2015,46,59,11,22919
2015,46,60,139,232858
2015,46,61,49,56180
2015,46,62,6,4254
2015,46,63,85,43042
2015,46,64,52,36574
2015,46,65,42,67958
2015,46,66,21,28159
2015,46,67,32,35052
2015,46,68,23,30621
2015,46,69,64,65081
2015,46,70,101,122124
2015,46,71,56,98148
2015,46,72,30,29155
2015,46,73,47,156978
2015,46,74,18,11691
2015,46,75,94,111232
2015,46,76,99,112829
2015,46,77,81,58782
2015,46,82,59,123587
2015,47,39,76,30112
2015,47,41,47,17351
2015,47,42,97,52096
2015,47,45,80,34283
2015,47,46,147,35344
2015,47,47,46,263658
2015,47,48,22,32205
2015,47,49,25,13117
2015,47,50,186,168665
2015,47,51,28,14407
2015,47,54,65,47499
2015,47,55,58,22696
2015,47,56,33,85524
2015,47,57,78,43036
2015,47,58,28,21685
2015,47,59,59,47111
2015,47,60,140,378184
2015,47,61,85,89596
2015,47,62,39,17240
2015,47,63,79,18827
2015,47,64,194,56730
2015,47,65,146,127323
2015,47,66,42,46196
2015,47,67,122,79644
2015,47,68,37,14388
2015,47,69,220,171816
2015,47,70,313,223123
2015,47,71,40,145069
2015,47,72,62,57936
2015,47,73,143,167742
2015,47,74,151,96406
2015,47,75,66,54084
2015,47,76,38,71800
2015,47,77,22,71057
2015,47,82,108,65249
2015,48,39,52,304371
2015,48,41,34,59244
2015,48,42,34,9681
2015,48,45,17,18556
2015,48,46,30,30918
2015,48,47,23,41396
2015,48,48,184,811699
2015,48,49,27,22490
2015,48,50,220,626424
2015,48,51,105,63663
2015,48,54,144,144808
2015,48,55,290,133997
2015,48,56,109,42704
2015,48,57,41,131395
2015,48,58,5,43461
2015,48,59,10,71992
2015,48,60,388,759641
2015,48,61,215,397309
2015,48,62,13,166288
2015,48,63,29,17024
2015,48,64,72,46348
2015,48,65,39,43766
2015,48,66,10,31608
2015,48,67,13,57168
2015,48,68,21,24207
2015,48,69,152,142873
2015,48,70,369,458997
2015,48,71,28,61907
2015,48,72,20,68346
2015,48,73,55,172378
2015,48,74,602,241396
2015,48,75,41,49507
2015,48,76,70,312565
2015,48,77,38,75578
2015,48,82,30,39177
2015,49,39,42,45453
2015,49,41,54,55420
2015,49,42,86,95328
2015,49,45,109,49682
2015,49,46,12,6327
2015,49,47,23,14918
2015,49,48,61,38787
2015,49,49,118,516138
2015,49,50,225,86062
2015,49,51,14,115061
2015,49,54,59,45353
2015,49,55,49,10742
2015,49,56,60,31367
2015,49,57,56,33210
2015,49,58,10,11579
2015,49,59,78,84411
2015,49,60,279,309971
2015,49,61,323,138948
2015,49,62,37,13167
2015,49,63,53,17000
2015,49,64,84,29843
2015,49,65,339,413817
2015,49,66,29,32197
2015,49,67,58,80079
2015,49,68,97,54130
2015,49,69,263,164007
2015,49,70,557,330033
2015,49,71,38,30731
2015,49,72,18,18922
2015,49,73,51,45569
2015,49,74,242,92663
2015,49,75,88,33298
2015,49,76,106,81994
2015,49,77,42,192412
2015,49,82,72,39254
2015,50,39,236,453372
2015,50,41,102,172747
2015,50,42,70,126393
2015,50,45,100,72314
2015,50,46,69,296189
2015,50,47,167,115493
2015,50,48,391,721408
2015,50,49,101,65560
2015,50,50,460,3213743
2015,50,51,52,35611
2015,50,54,364,224440
2015,50,55,167,107958
2015,50,56,58,187041
2015,50,57,288,209638
2015,50,58,43,62983
2015,50,59,33,324579
2015,50,60,2393,2659325
2015,50,61,1837,1220660
2015,50,62,372,188042
2015,50,63,364,206649
2015,50,64,428,375161
2015,50,65,464,456862
2015,50,66,49,146390
2015,50,67,119,321348
2015,50,68,350,288761
2015,50,69,408,570625
2015,50,70,1489,1332895
2015,50,71,156,472417
2015,50,72,38,111117
2015,50,73,170,524017
2015,50,74,33,176778
2015,50,75,180,156762
2015,50,76,229,221257
2015,50,77,296,216545
2015,50,82,125,100628
2015,51,39,19,27678
2015,51,41,17,15219
2015,51,42,57,55849
2015,51,45,70,47347
2015,51,46,94,46764
2015,51,47,32,21381
2015,51,48,88,68457
2015,51,49,10,17834
2015,51,50,107,80542
2015,51,51,96,379738
2015,51,54,364,156268
2015,51,55,53,10822
2015,51,56,27,8953
2015,51,57,31,18792
2015,51,58,3,3648
2015,51,59,6,21106
2015,51,60,246,379674
2015,51,61,441,238433
2015,51,62,27,15494
2015,51,63,86,31006
2015,51,64,131,50473
2015,51,65,174,227350
2015,51,66,36,43126
2015,51,67,30,61599
2015,51,68,109,60480
2015,51,69,662,418436
2015,51,70,1748,1227562
2015,51,71,28,29455
2015,51,72,14,13385
2015,51,73,87,77694
2015,51,74,125,71367
2015,51,75,87,52731
2015,51,76,73,62852
2015,51,77,106,50608
2015,51,82,47,30810
2015,54,39,30,30456
2015,54,41,99,71653
2015,54,42,53,33429
2015,54,45,117,74532
2015,54,46,20,15290
2015,54,47,34,196132
2015,54,48,299,218681
2015,54,49,55,11589
2015,54,50,435,227742
2015,54,51,395,165101
2015,54,54,161,655545
2015,54,55,114,34259
2015,54,56,114,51052
2015,54,57,47,29917
2015,54,58,9,13702
2015,54,59,13,23333
2015,54,60,481,974828
2015,54,61,276,118907
2015,54,62,24,15265
2015,54,63,67,33483
2015,54,64,31,10202
2015,54,65,145,93455
2015,54,66,11,24094
2015,54,67,18,86366
2015,54,68,40,22900
2015,54,69,285,144494
2015,54,70,847,427797
2015,54,71,33,75167
2015,54,72,7,18757
2015,54,73,26,40544
2015,54,74,374,202729
2015,54,75,350,254347
2015,54,76,35,99109
2015,54,77,36,19930
2015,54,82,167,95449
2015,55,39,79,288882
2015,55,41,258,84056
2015,55,42,121,48653
2015,55,45,485,211643
2015,55,46,59,39501
2015,55,47,58,25182
2015,55,48,325,159705
2015,55,49,57,19919
2015,55,50,231,89853
2015,55,51,63,16366
2015,55,54,160,48326
2015,55,55,71,145483
2015,55,56,112,63041
2015,55,57,558,226063
2015,55,58,25,20570
2015,55,59,260,221097
2015,55,60,417,278036
2015,55,61,489,261751
2015,55,62,207,64515
2015,55,63,169,28700
2015,55,64,213,68717
2015,55,65,602,501011
2015,55,66,238,260939
2015,55,67,275,258122
2015,55,68,288,86869
2015,55,69,729,446113
2015,55,70,1620,1065068
2015,55,71,46,30751
2015,55,72,237,156137
2015,55,73,175,122882
2015,55,74,177,56497
2015,55,75,117,29959
2015,55,76,455,212251
2015,55,77,112,42474
2015,55,82,504,249909
2015,56,39,153,190130
2015,56,41,36,10574
2015,56,42,153,44413
2015,56,45,217,62616
2015,56,46,36,24596
2015,56,47,47,26561
2015,56,48,322,228127
2015,56,49,88,28358
2015,56,50,77,97659
2015,56,51,60,15287
2015,56,54,165,67714
2015,56,55,344,93287
2015,56,56,69,493261
2015,56,57,43,40114
2015,56,58,13,15081
2015,56,59,29,29200
2015,56,60,364,287921
2015,56,61,424,314454
2015,56,62,27,11686
2015,56,63,58,16292
2015,56,64,136,71738
2015,56,65,38,41188
2015,56,66,45,43277
2015,56,67,149,133424
2015,56,68,42,18926
2015,56,69,365,258144
2015,56,70,863,623000
2015,56,71,67,51543
2015,56,72,50,47557
2015,56,73,144,116693
2015,56,74,36,38440
2015,56,75,25,24710
2015,56,76,114,92663
2015,56,77,76,141268
2015,56,82,745,245782
2015,56,83,1,20586
2015,57,39,145,116885
2015,57,41,34,24165
2015,57,42,20,13909
2015,57,45,78,42576
2015,57,46,44,27311
2015,57,47,104,55422
2015,57,48,79,87038
2015,57,49,61,37822
2015,57,50,302,237270
2015,57,51,29,19543
2015,57,54,31,28144
2015,57,55,399,182453
2015,57,56,48,39419
2015,57,57,136,857513
2015,57,58,42,25212
2015,57,59,39,22305
2015,57,60,229,342941
2015,57,61,57,34302
2015,57,62,82,37995
2015,57,63,84,37999
2015,57,64,140,74953
2015,57,65,205,233809
2015,57,66,69,53832
2015,57,67,192,146370
2015,57,68,66,84296
2015,57,69,1159,582244
2015,57,70,451,296790
2015,57,71,66,102367
2015,57,72,174,66506
2015,57,73,41,100495
2015,57,74,274,291881
2015,57,75,44,22576
2015,57,76,143,43983
2015,57,77,158,65833
2015,57,82,99,104005
2015,58,39,92,94126
2015,58,41,2,2090
2015,58,42,10,65142
2015,58,45,28,25240
2015,58,46,16,19159
2015,58,47,40,43177
2015,58,48,1,827
2015,58,49,24,23157
2015,58,50,48,114963
2015,58,51,4,4186
2015,58,54,5,7441
2015,58,55,31,24403
2015,58,56,15,12657
2015,58,57,42,28850
2015,58,58,70,470606
2015,58,59,32,80803
2015,58,60,47,328296
2015,58,61,16,18650
2015,58,62,18,19731
2015,58,63,19,14403
2015,58,64,30,26508
2015,58,65,75,41930
2015,58,66,65,72074
2015,58,67,107,158129
2015,58,68,22,14168
2015,58,69,148,97220
2015,58,70,83,53877
2015,58,71,34,45151
2015,58,72,48,30149
2015,58,73,72,105060
2015,58,74,18,25691
2015,58,75,41,28338
2015,58,76,90,102334
2015,58,77,65,158581
2015,58,82,8,24745
2015,59,39,135,63654
2015,59,41,33,24699
2015,59,42,7,9665
2015,59,45,8,8582
2015,59,46,14,35580
2015,59,47,80,52794
2015,59,48,8,51281
2015,59,49,75,70373
2015,59,50,49,56932
2015,59,51,8,6997
2015,59,54,18,19164
2015,59,55,214,200159
2015,59,56,43,28507
2015,59,57,64,30812
2015,59,58,43,67851
2015,59,59,64,387487
2015,59,60,88,168091
2015,59,61,16,15874
2015,59,62,4,3156
2015,59,63,31,23727
2015,59,64,34,22285
2015,59,65,211,130111
2015,59,66,73,74473
2015,59,67,113,43296
2015,59,68,116,69396
2015,59,69,347,252785
2015,59,70,106,80926
2015,59,71,56,269420
2015,59,72,94,34443
2015,59,73,9,23737
2015,59,74,118,285886
2015,59,75,28,18549
2015,59,76,85,58829
2015,59,77,149,91668
2015,59,82,4,5904
2015,60,39,295,542745
2015,60,41,360,168982
2015,60,42,299,113278
2015,60,45,88,92650
2015,60,46,87,166020
2015,60,47,91,116651
2015,60,48,182,298246
2015,60,49,119,79372
2015,60,50,1216,764980
2015,60,51,288,172455
2015,60,54,227,234993
2015,60,55,458,472834
2015,60,56,401,238890
2015,60,57,125,164492
2015,60,58,15,80043
2015,60,59,109,310868
2015,60,60,631,2738563
2015,60,61,315,398478
2015,60,62,36,95754
2015,60,63,110,102253
2015,60,64,67,72440
2015,60,65,86,166182
2015,60,66,113,208234
2015,60,67,88,240027
2015,60,68,73,103696
2015,60,69,226,281393
2015,60,70,544,701050
2015,60,71,145,337098
2015,60,72,91,279607
2015,60,73,201,682907
2015,60,74,1792,864035
2015,60,75,324,391028
2015,60,76,258,400103
2015,60,77,387,517488
2015,60,82,201,188437
2015,61,39,46,54135
2015,61,41,203,154627
2015,61,42,277,187764
2015,61,45,61,64252
2015,61,46,43,45156
2015,61,47,80,55941
2015,61,48,259,255571
2015,61,49,265,137843
2015,61,50,2051,1166960
2015,61,51,245,125287
2015,61,54,150,82508
2015,61,55,260,155745
2015,61,56,116,90771
2015,61,57,63,199574
2015,61,58,10,58926
2015,61,59,20,122752
2015,61,60,310,427565
2015,61,61,164,411725
2015,61,62,396,133720
2015,61,63,273,105423
2015,61,64,39,10945
2015,61,65,342,192006
2015,61,66,24,34446
2015,61,67,41,191563
2015,61,68,100,57661
2015,61,69,271,83032
2015,61,70,587,200479
2015,61,71,128,103232
2015,61,72,44,53829
2015,61,73,113,136503
2015,61,74,1192,687086
2015,61,75,207,139191
2015,61,76,249,267750
2015,61,77,600,276115
2015,61,82,189,143880
2015,62,39,57,35767
2015,62,41,165,77576
2015,62,42,20,11655
2015,62,45,124,62516
2015,62,46,90,47358
2015,62,47,70,27504
2015,62,48,34,36343
2015,62,49,174,48338
2015,62,50,521,228158
2015,62,51,86,34631
2015,62,54,47,22603
2015,62,55,322,62150
2015,62,56,71,25597
2015,62,57,80,39934
2015,62,58,4,3242
2015,62,59,8,36611
2015,62,60,105,255310
2015,62,61,349,150691
2015,62,62,53,141959
2015,62,63,151,24468
2015,62,64,149,39437
2015,62,65,283,193593
2015,62,66,40,39566
2015,62,67,117,105702
2015,62,68,55,36044
2015,62,69,267,226707
2015,62,70,812,346141
2015,62,71,70,54073
2015,62,72,37,40787
2015,62,73,37,33005
2015,62,74,90,43387
2015,62,75,43,14827
2015,62,76,88,42806
2015,62,77,738,192034
2015,62,82,39,27788
2015,63,39,80,322311
2015,63,41,39,16054
2015,63,42,33,19159
2015,63,45,40,32547
2015,63,46,79,33530
2015,63,47,54,36003
2015,63,48,32,42204
2015,63,49,32,14372
2015,63,50,235,102105
2015,63,51,143,75723
2015,63,54,48,27876
2015,63,55,38,29051
2015,63,56,46,15406
2015,63,57,353,150042
2015,63,58,21,19083
2015,63,59,34,25312
2015,63,60,80,145918
2015,63,61,185,103745
2015,63,62,41,8099
2015,63,63,62,358482
2015,63,64,337,74100
2015,63,65,165,127957
2015,63,66,76,124402
2015,63,67,98,86739
2015,63,68,110,40222
2015,63,69,529,419391
2015,63,70,920,457232
2015,63,71,76,47989
2015,63,72,74,43614
2015,63,73,42,36555
2015,63,74,258,95401
2015,63,75,54,15562
2015,63,76,131,89435
2015,63,77,177,68182
2015,63,82,32,17562
2015,64,39,84,84767
2015,64,41,57,43335
2015,64,42,51,42324
2015,64,45,89,90132
2015,64,46,105,118947
2015,64,47,204,105074
2015,64,48,109,108813
2015,64,49,135,73488
2015,64,50,521,354036
2015,64,51,91,61296
2015,64,54,88,48693
2015,64,55,221,104376
2015,64,56,50,30404
2015,64,57,126,85825
2015,64,58,22,28242
2015,64,59,33,30349
2015,64,60,66,102933
2015,64,61,109,58646
2015,64,62,127,51557
2015,64,63,377,147056
2015,64,64,107,153254
2015,64,65,214,144919
2015,64,66,27,30348
2015,64,67,46,52578
2015,64,68,109,63908
2015,64,69,442,235564
2015,64,70,718,336348
2015,64,71,73,75594
2015,64,72,50,56364
2015,64,73,32,122617
2015,64,74,162,143948
2015,64,75,95,51416
2015,64,76,130,164664
2015,64,77,1136,525647
2015,64,82,59,53932
2015,65,39,259,240779
2015,65,41,26,26004
2015,65,42,40,51719
2015,65,45,106,126152
2015,65,46,22,39536
2015,65,47,161,116989
2015,65,48,36,47464
2015,65,49,241,200790
2015,65,50,614,528427
2015,65,51,179,140611
2015,65,54,101,72118
2015,65,55,512,434664
2015,65,56,15,15817
2015,65,57,135,77870
2015,65,58,29,21832
2015,65,59,85,70155
2015,65,60,55,104293
2015,65,61,324,183910
2015,65,62,297,190547
2015,65,63,207,193150
2015,65,64,92,42877
2015,65,65,121,213398
2015,65,66,257,154415
2015,65,67,302,209278
2015,65,68,121,93868
2015,65,69,2330,642321
2015,65,70,1076,285815
2015,65,71,53,68111
2015,65,72,1328,735105
2015,65,73,39,55285
2015,65,74,169,178859
2015,65,75,18,20584
2015,65,76,150,122231
2015,65,77,161,138687
2015,65,82,30,35897
2015,66,39,318,160800
2015,66,41,59,47487
2015,66,42,38,36223
2015,66,45,52,45775
2015,66,46,51,40685
2015,66,47,163,104404
2015,66,48,24,55380
2015,66,49,27,26160
2015,66,50,72,94125
2015,66,51,36,36899
2015,66,54,17,19657
2015,66,55,177,154776
2015,66,56,168,163037
2015,66,57,65,35801
2015,66,58,63,17467
2015,66,59,60,32145
2015,66,60,104,160391
2015,66,61,32,35698
2015,66,62,32,29426
2015,66,63,34,27209
2015,66,64,49,38090
2015,66,65,259,200990
2015,66,66,115,461965
2015,66,67,82,73738
2015,66,68,55,38965
2015,66,69,530,373063
2015,66,70,209,151292
2015,66,71,34,46540
2015,66,72,331,167598
2015,66,73,22,94821
2015,66,74,56,68386
2015,66,75,119,98791
2015,66,76,217,158876
2015,66,77,260,187480
2015,66,82,11,11324
2015,67,39,581,481969
2015,67,41,35,29368
2015,67,42,90,77159
2015,67,45,27,67805
2015,67,46,89,69094
2015,67,47,221,169675
2015,67,48,44,80463
2015,67,49,57,63885
2015,67,50,146,241268
2015,67,51,23,100321
2015,67,54,22,29276
2015,67,55,144,108178
2015,67,56,181,131682
2015,67,57,251,184707
2015,67,58,80,76209
2015,67,59,68,59214
2015,67,60,86,247857
2015,67,61,83,81337
2015,67,62,129,93958
2015,67,63,71,54576
2015,67,64,46,36240
2015,67,65,421,282243
2015,67,66,65,452258
2015,67,67,179,865185
2015,67,68,194,198359
2015,67,69,1607,973582
2015,67,70,799,503387
2015,67,71,144,125162
2015,67,72,357,527119
2015,67,73,79,116743
2015,67,74,210,248725
2015,67,75,179,129072
2015,67,76,902,422967
2015,67,77,371,265901
2015,67,82,25,51204
2015,68,39,105,46590
2015,68,41,41,36863
2015,68,42,6,5840
2015,68,45,142,78628
2015,68,46,48,39107
2015,68,47,53,30803
2015,68,48,28,71031
2015,68,49,42,22716
2015,68,50,208,179357
2015,68,51,23,15686
2015,68,54,48,36607
2015,68,55,63,28015
2015,68,56,21,9374
2015,68,57,218,52617
2015,68,58,25,72884
2015,68,59,19,24228
2015,68,60,86,281896
2015,68,61,97,58587
2015,68,62,20,8039
2015,68,63,31,148716
2015,68,64,109,41896
2015,68,65,197,133553
2015,68,66,91,109294
2015,68,67,192,123726
2015,68,68,99,423210
2015,68,69,376,192548
2015,68,70,678,373685
2015,68,71,48,43093
2015,68,72,80,56003
2015,68,73,42,53096
2015,68,74,115,88008
2015,68,75,34,99899
2015,68,76,65,39589
2015,68,77,95,33349
2015,68,82,30,22902
2015,69,39,1319,742834
2015,69,41,143,133165
2015,69,42,284,238931
2015,69,45,150,123952
2015,69,46,139,101522
2015,69,47,183,123096
2015,69,48,197,217834
2015,69,49,177,110993
2015,69,50,746,626186
2015,69,51,914,577417
2015,69,54,148,83220
2015,69,55,586,389727
2015,69,56,191,150110
2015,69,57,1244,499045
2015,69,58,116,123896
2015,69,59,209,193490
2015,69,60,237,433005
2015,69,61,207,65732
2015,69,62,285,137949
2015,69,63,626,323168
2015,69,64,226,122164
2015,69,65,2563,760752
2015,69,66,265,223025
2015,69,67,1070,899690
2015,69,68,378,224483
2015,69,69,123,300315
2015,69,70,53,137957
2015,69,71,115,101401
2015,69,72,377,269860
2015,69,73,25,133806
2015,69,74,538,395249
2015,69,75,267,267804
2015,69,76,278,177405
2015,69,77,556,412546
2015,69,82,295,278200
2015,70,39,657,462174
2015,70,41,580,572523
2015,70,42,750,620764
2015,70,45,247,205077
2015,70,46,149,126420
2015,70,47,306,260440
2015,70,48,473,486843
2015,70,49,337,215769
2015,70,50,1407,1111218
2015,70,51,1025,647276
2015,70,54,636,338317
2015,70,55,1289,1038469
2015,70,56,423,322067
2015,70,57,432,184952
2015,70,58,29,74578
2015,70,59,148,143501
2015,70,60,583,772235
2015,70,61,613,217211
2015,70,62,474,224399
2015,70,63,806,398168
2015,70,64,367,104837
2015,70,65,826,252594
2015,70,66,258,297718
2015,70,67,685,588542
2015,70,68,575,288784
2015,70,69,37,347477
2015,70,70,176,1291039
2015,70,71,80,189111
2015,70,72,236,170599
2015,70,73,90,215486
2015,70,74,926,655186
2015,70,75,387,325458
2015,70,76,359,268149
2015,70,77,692,457246
2015,70,82,438,421124
2015,71,39,134,175934
2015,71,41,39,46420
2015,71,42,186,108981
2015,71,45,74,35346
2015,71,46,174,58816
2015,71,47,118,69743
2015,71,48,48,66716
2015,71,49,52,37645
2015,71,50,191,242221
2015,71,51,20,18017
2015,71,54,23,21225
2015,71,55,73,48228
2015,71,56,133,57144
2015,71,57,112,46027
2015,71,58,44,37926
2015,71,59,49,139017
2015,71,60,298,767632
2015,71,61,97,71155
2015,71,62,46,22351
2015,71,63,323,135956
2015,71,64,76,46141
2015,71,65,174,133372
2015,71,66,78,109946
2015,71,67,159,222578
2015,71,68,131,95778
2015,71,69,226,163476
2015,71,70,281,185743
2015,71,71,171,1309758
2015,71,72,106,88911
2015,71,73,130,141445
2015,71,74,139,84969
2015,71,75,113,49924
2015,71,76,52,116484
2015,71,77,131,51090
2015,71,82,150,86467
2015,72,39,234,328071
2015,72,41,35,78717
2015,72,42,19,17276
2015,72,45,64,54912
2015,72,46,84,49535
2015,72,47,74,42337
2015,72,48,14,56810
2015,72,49,21,25017
2015,72,50,76,127798
2015,72,51,18,14404
2015,72,54,19,16894
2015,72,55,225,136505
2015,72,56,159,98384
2015,72,57,167,77828
2015,72,58,45,29881
2015,72,59,80,38602
2015,72,60,243,451568
2015,72,61,56,42785
2015,72,62,31,23088
2015,72,63,99,49099
2015,72,64,43,33374
2015,72,65,1257,804616
2015,72,66,260,343719
2015,72,67,314,246951
2015,72,68,53,117471
2015,72,69,293,238826
2015,72,70,206,122378
2015,72,71,72,50627
2015,72,72,103,519620
2015,72,73,81,362979
2015,72,74,182,191398
2015,72,75,98,92258
2015,72,76,361,201611
2015,72,77,232,119444
2015,72,82,49,60193
2015,73,39,169,112066
2015,73,41,197,71416
2015,73,42,45,62720
2015,73,45,325,136325
2015,73,46,58,96513
2015,73,47,171,220414
2015,73,48,27,35483
2015,73,49,108,89055
2015,73,50,164,205279
2015,73,51,371,213709
2015,73,54,41,68028
2015,73,55,391,195977
2015,73,56,286,128213
2015,73,57,48,39962
2015,73,58,48,109500
2015,73,59,18,277908
2015,73,60,277,453760
2015,73,61,213,197368
